Categoría,Nivel,Español (Latino),Inglés
Verano,Baja,Sombrero,Hat
Verano,Baja,Toalla,Towel
Verano,Baja,Crema,Cream
Verano,Baja,Bronceador,Tanner
Verano,Baja,Protector,Protector
Verano,Baja,Sombrilla,Umbrella
Verano,Baja,Reposera,Chair
Verano,Baja,Balde,Bucket
Verano,Baja,Pala,Shovel
Verano,Baja,Castillo,Castle
Verano,Baja,Caracol,Shell
Verano,Baja,Cangrejo,Crab
Verano,Baja,Pez,Fish
Verano,Baja,Medusa,Jellyfish
Verano,Baja,Algas,Algae
Verano,Baja,Barco,Boat
Verano,Baja,Velero,Sailboat
Verano,Baja,Lancha,Boat
Verano,Baja,Moto,JetSki
Verano,Baja,Surf,Surf
Verano,Baja,Windsurf,Windsurf
Verano,Baja,Kitesurf,Kitesurf
Verano,Baja,Kayak,Kayak
Verano,Baja,Canoa,Canoe
Verano,Baja,Remo,Paddle
Verano,Baja,Salvavidas,Lifeguard
Verano,Baja,Flotador,Floatie
Verano,Baja,Colchoneta,Mat
Verano,Baja,Inflable,Inflatable
Verano,Baja,Pelota,Ball
Verano,Baja,Paletas,Paddles
Verano,Baja,Tejo,Tejo
Verano,Baja,Voley,Volley
Verano,Baja,Fútbol,Soccer
Verano,Baja,Helado,Icecream
Verano,Baja,Jugo,Juice
Verano,Baja,Agua,Water
Verano,Baja,Gaseosa,Soda
Verano,Baja,Cerveza,Beer
Verano,Baja,Licuado,Smoothie
Verano,Baja,Fruta,Fruit
Verano,Baja,Sandía,Watermelon
Verano,Baja,Melón,Melon
Verano,Baja,Ananá,Pineapple
Verano,Baja,Coco,Coconut
Verano,Baja,Maíz,Corn
Verano,Baja,Choclo,Corn
Verano,Baja,Churros,Churros
Verano,Baja,Facturas,Pastries
Verano,Baja,Mate,Mate
Verano,Baja,Tereré,Terere
Verano,Baja,Camping,Camping
Verano,Baja,Carpa,Tent
Verano,Baja,Fuego,Fire
Verano,Baja,Asado,BBQ
Verano,Baja,Guitarra,Guitar
Verano,Baja,Canción,Song
Verano,Baja,Noche,Night
Verano,Baja,Estrellas,Stars
Verano,Baja,Luna,Moon
Verano,Baja,Mosquito,Mosquito
Verano,Baja,Repelente,Repellent
Verano,Baja,Ventilador,Fan
Verano,Baja,Aire,AC
Verano,Baja,Calor,Heat
Verano,Baja,Sudar,Sweat
Verano,Baja,Ducha,Shower
Verano,Baja,Siesta,Nap
Verano,Baja,Vacaciones,Vacation
Verano,Baja,Viaje,Trip
Verano,Baja,Ruta,Road
Verano,Baja,Auto,Car
Verano,Baja,Peaje,Toll
Verano,Baja,Hotel,Hotel
Verano,Baja,Cabaña,Cabin
Verano,Baja,Amigos,Friends
Verano,Baja,Familia,Family
Verano,Baja,Fiesta,Party
Verano,Baja,Boliche,Club
Verano,Baja,Baile,Dance
Verano,Baja,Música,Music
Verano,Baja,Amor,Love
Verano,Baja,Beso,Kiss
Verano,Baja,Abrazo,Hug
Verano,Baja,Foto,Photo
Verano,Baja,Video,Video
Verano,Baja,Recuerdo,Memory
Verano,Baja,Verano Extra L1 99,Summer Extra L1 99
Verano,Media,Tomar sol,Sunbathing
Verano,Media,Nadar mar,Sea swimming
Verano,Media,Saltar olas,Wave jumping
Verano,Media,Hacer castillo,Castle making
Verano,Media,Jugar paletas,Paddle playing
Verano,Media,Excavar pozo,Hole digging
Verano,Media,Enterrar pies,Burying feet
Verano,Media,Juntar caracoles,Shell collecting
Verano,Media,Buscar cangrejos,Crab hunting
Verano,Media,Pescar orilla,Shore fishing
Verano,Media,Tirar caña,Rod casting
Verano,Media,Nadar perro,Dog swimming
Verano,Media,Correr playa,Beach running
Verano,Media,Caminar orilla,Shore walking
Verano,Media,Ver atardecer,Sunset watching
Verano,Media,Ver amanecer,Sunrise watching
Verano,Media,Sacar foto,Taking photo
Verano,Media,Poner crema,Cream applying
Verano,Media,Poner sombrilla,Umbrella fix
Verano,Media,Abrir reposera,Chair unfolding
Verano,Media,Inflar colchoneta,Mat inflating
Verano,Media,Tirar frisbee,Frisbee throw
Verano,Media,Jugar voley,Volley playing
Verano,Media,Jugar fútbol,Soccer playing
Verano,Media,Comer choclo,Corn eating
Verano,Media,Comer churros,Churros eating
Verano,Media,Tomar helado,Icecream eating
Verano,Media,Beber cerveza,Beer drinking
Verano,Media,Tomar mate,Mate drinking
Verano,Media,Hacer asado,BBQ making
Verano,Media,Prender fuego,Fire lighting
Verano,Media,Tocar guitarra,Guitar playing
Verano,Media,Cantar fogón,Fire singing
Verano,Media,Contar historias,Story telling
Verano,Media,Mirar estrellas,Star gazing
Verano,Media,Matar mosquito,Mosquito killing
Verano,Media,Poner repelente,Repellent on
Verano,Media,Prender aire,AC on
Verano,Media,Prender ventilador,Fan on
Verano,Media,Dormir siesta,Nap sleeping
Verano,Media,Leer libro,Book reading
Verano,Media,Escuchar música,Music listening
Verano,Media,Bailar playa,Beach dancing
Verano,Media,Ir fiesta,Party going
Verano,Media,Conocer gente,Meeting people
Verano,Media,Besar amor,Love kissing
Verano,Media,Manejar ruta,Road driving
Verano,Media,Cargar nafta,Gas filling
Verano,Media,Pagar peaje,Toll paying
Verano,Media,Llegar hotel,Hotel arriving
Verano,Media,Armar carpa,Tent pitching
Verano,Media,Inflar colchón,Bed inflating
Verano,Media,Hacer bolso,Bag packing
Verano,Media,Lavar malla,Suit washing
Verano,Media,Secar toalla,Towel drying
Verano,Media,Sacudir arena,Sand shaking
Verano,Media,Limpiar auto,Car cleaning
Verano,Media,Comprar hielo,Ice buying
Verano,Media,Llenar heladera,Cooler filling
Verano,Media,Cocinar fideos,Pasta cooking
Verano,Media,Lavar platos,Dish washing
Verano,Media,Tener calor,Being hot
Verano,Media,Sudar mucho,Sweating lot
Verano,Media,Ducharse frío,Cold shower
Verano,Media,Mojarse manguera,Hose wetting
Verano,Media,Tirar agua,Water throw
Verano,Media,Guerra agua,Water war
Verano,Media,Inflar globos,Balloon inflate
Verano,Media,Jugar carnaval,Carnival play
Verano,Media,Tirar espuma,Foam spray
Verano,Media,Mojar camiseta,T-shirt wet
Verano,Media,Tirarse pileta,Pool jump
Verano,Media,Hacer bomba,Cannonball
Verano,Media,Nadar bajo agua,Underwater swim
Verano,Media,Aguantar respirar,Holding breath
Verano,Media,Flotar espalda,Back float
Verano,Media,Hacer la plancha,Floating
Verano,Media,Usar antiparras,Goggles use
Verano,Media,Usar patas rana,Fins use
Verano,Media,Bucear,Diving
Verano,Media,Ver peces,Fish watching
Verano,Media,Sacar cangrejo,Crab catch
Verano,Media,Pisar alga,Step algae
Verano,Media,Tocar medusa,Touch jelly
Verano,Media,Gritar agua fría,Yell cold water
Verano,Media,Correr arena caliente,Run hot sand
Verano,Media,Quemar pies,Burn feet
Verano,Media,Buscar sombra,Find shade
Verano,Media,Tomar sombra,Sit shade
Verano,Media,Pedir licuado,Order smoothie
Verano,Media,Comer ensalada,Eat salad
Verano,Media,Hacer dieta,Dieting
Verano,Media,Romper dieta,Breaking diet
Verano,Media,Comer todo,Eating all
Verano,Media,Engordar verano,Summer fat
Verano,Media,Adelgazar verano,Summer thin
Verano,Media,Estar bronceado,Being tan
Verano,Media,Estar rojo,Being red
Verano,Media,Pelarse piel,Peeling skin
Verano,Media,Verano Extra L2 99,Summer Extra L2 99
Verano,Alta,Arena en la malla,Sand in swimsuit
Verano,Alta,Arena en el sandwich,Sand in sandwich
Verano,Alta,Helado derretido mano,Melted icecream hand
Verano,Alta,Gaviota roba comida,Seagull steals food
Verano,Alta,Cangrejo muerde dedo,Crab bites finger
Verano,Alta,Medusa pica pierna,Jellyfish stings leg
Verano,Alta,Alga toca pie susto,Algae touch scare
Verano,Alta,Ola revuelca fuerte,Wave tumbles hard
Verano,Alta,Perder malla ola,Lose suit wave
Verano,Alta,Tragar agua salada,Swallow salt water
Verano,Alta,Agua entra nariz,Water up nose
Verano,Alta,Oído tapado agua,Ear clogged water
Verano,Alta,Quemadura sol espalda,Sunburn back red
Verano,Alta,Pelarse piel hombros,Peeling skin shoulders
Verano,Alta,Marca lentes sol,Sunglass tan lines
Verano,Alta,Marca remera sol,Shirt tan lines
Verano,Alta,Pisar vidrio playa,Step glass beach
Verano,Alta,Cortarse pie roca,Cut foot rock
Verano,Alta,Pincharse con erizo,Urchin sting
Verano,Alta,Perder ojota mar,Lose flipflop sea
Verano,Alta,Romper ojota caminando,Break flipflop walk
Verano,Alta,Mochila llena arena,Backpack full sand
Verano,Alta,Celular cae agua,Phone drops water
Verano,Alta,Lentes caen agua,Glasses drop water
Verano,Alta,Llaves pierden arena,Keys lost sand
Verano,Alta,Auto queda arena,Car stuck sand
Verano,Alta,Goma pinchada ruta,Flat tire road
Verano,Alta,Aire auto no anda,Car AC broken
Verano,Alta,Ventana auto trabada,Window stuck car
Verano,Alta,Tráfico ruta vuelta,Traffic jam return
Verano,Alta,Peaje fila larga,Toll long line
Verano,Alta,Baño ruta sucio,Dirty road WC
Verano,Alta,Mosquito no deja dormir,Mosquito no sleep
Verano,Alta,Mosca en la sopa,Fly in soup
Verano,Alta,Abeja en el jugo,Bee in juice
Verano,Alta,Hormigas en picnic,Ants in picnic
Verano,Alta,Carpa vuela viento,Tent flies wind
Verano,Alta,Lluvia inunda carpa,Rain floods tent
Verano,Alta,Colchón desinfla noche,Mattress deflates
Verano,Alta,Vecino camping ruidoso,Loud camping neighbor
Verano,Alta,Música fuerte lado,Loud music side
Verano,Alta,Pelota pega cara,Ball hits face
Verano,Alta,Paleta pega cabeza,Paddle hits head
Verano,Alta,Perro sacude agua,Dog shakes water
Verano,Alta,Niño tira arena,Kid throws sand
Verano,Alta,Castillo rompe ola,Castle wave break
Verano,Alta,Pozo cae alguien,Hole fall person
Verano,Alta,Sombrilla vuela viento,Umbrella fly wind
Verano,Alta,Reposera cierra dedo,Chair pinch finger
Verano,Alta,Toalla vuela lejos,Towel flies away
Verano,Alta,Bronceador ojo arde,Sunscreen eye burn
Verano,Alta,Protector blanco cara,White face cream
Verano,Alta,Pelo verde pileta,Green hair pool
Verano,Alta,Cloro arde ojos,Chlorine eye burn
Verano,Alta,Pileta agua sucia,Dirty pool water
Verano,Alta,Bebé hace caca pileta,Baby poop pool
Verano,Alta,Tobogán agua traba,Slide stuck water
Verano,Alta,Malla engancha clavo,Suit snag nail
Verano,Alta,Tirarse panzazo,Belly flop pain
Verano,Alta,Saltar y caer mal,Jump bad fall
Verano,Alta,Resbalar borde pileta,Slip pool edge
Verano,Alta,Caer vestido pileta,Fall pool dressed
Verano,Alta,Tirar alguien pileta,Throw someone pool
Verano,Alta,Mojar ropa seca,Wet dry clothes
Verano,Alta,Celular moja lluvia,Phone wet rain
Verano,Alta,Ropa no seca nunca,Clothes never dry
Verano,Alta,Olor humedad ropa,Damp smell clothes
Verano,Alta,Valija no cierra,Bag wont close
Verano,Alta,Olvidar algo hotel,Forgot item hotel
Verano,Alta,Perder bus vuelta,Miss bus return
Verano,Alta,Llegar tarde trabajo,Late for work
Verano,Alta,Extrañar la playa,Miss the beach
Verano,Alta,Odiar la ciudad,Hate the city
Verano,Alta,Oficina calor aire roto,Office hot AC broke
Verano,Alta,Ventilador tira aire caliente,Fan blows hot air
Verano,Alta,Sudar ropa trabajo,Sweat work clothes
Verano,Alta,Mancha sudor axila,Pit stain sweat
Verano,Alta,Desodorante no anda,Deo fails
Verano,Alta,Piel pica mosquito,Itchy mosquito bite
Verano,Alta,Rascarse picadura sangre,Scratch bite blood
Verano,Alta,Infección oído agua,Ear infection water
Verano,Alta,Hongos pies ducha,Foot fungus shower
Verano,Alta,Quemar asado viento,Burn BBQ wind
Verano,Alta,Carbón no prende,Coal wont light
Verano,Alta,Carne cae tierra,Meat falls dirt
Verano,Alta,Cerveza caliente fea,Warm beer yuck
Verano,Alta,Gaseosa sin gas,Flat soda warm
Verano,Alta,Hielo derretido todo,Ice melted all
Verano,Alta,Heladera no enfría,Cooler not cold
Verano,Alta,Comida pudre calor,Food rot heat
Verano,Alta,Leche corta calor,Milk sour heat
Verano,Alta,Mayonesa fea sol,Mayo bad sun
Verano,Alta,Diarrea verano,Summer diarrhea
Verano,Alta,Vómito autovia,Car vomit road
Verano,Alta,Mareo barco pesca,Seasick fishing
Verano,Alta,Anzuelo engancha dedo,Hook finger snag
Verano,Alta,Caña pesca rompe,Rod break fish
Verano,Alta,Verano Extra L3 97,Summer Extra L3 97
Verano,Alta,Verano Extra L3 98,Summer Extra L3 98
Verano,Alta,Verano Extra L3 99,Summer Extra L3 99
Juegos,Baja,Ajedrez,Chess
Juegos,Baja,Damas,Checkers
Juegos,Baja,Dominó,Dominoes
Juegos,Baja,Cartas,Cards
Juegos,Baja,Poker,Poker
Juegos,Baja,Truco,Truco
Juegos,Baja,Uno,Uno
Juegos,Baja,Ludo,Ludo
Juegos,Baja,Oca,Goose
Juegos,Baja,Monopoly,Monopoly
Juegos,Baja,Teg,Risk
Juegos,Baja,Estanciero,Estanciero
Juegos,Baja,Rompecabezas,Puzzle
Juegos,Baja,Puzzle,Jigsaw
Juegos,Baja,Videojuego,Videogame
Juegos,Baja,Consola,Console
Juegos,Baja,Joystick,Joystick
Juegos,Baja,Pantalla,Screen
Juegos,Baja,Mario,Mario
Juegos,Baja,Sonic,Sonic
Juegos,Baja,Zelda,Zelda
Juegos,Baja,Minecraft,Minecraft
Juegos,Baja,Fortnite,Fortnite
Juegos,Baja,FIFA,FIFA
Juegos,Baja,PES,PES
Juegos,Baja,Sims,Sims
Juegos,Baja,GTA,GTA
Juegos,Baja,Tetris,Tetris
Juegos,Baja,Pacman,Pacman
Juegos,Baja,Space,Space
Juegos,Baja,Candy,Candy
Juegos,Baja,Clash,Clash
Juegos,Baja,Among,Among
Juegos,Baja,Roblox,Roblox
Juegos,Baja,Lol,LoL
Juegos,Baja,Dota,Dota
Juegos,Baja,CS,CS
Juegos,Baja,Valorant,Valorant
Juegos,Baja,Overwatch,Overwatch
Juegos,Baja,Call,Call
Juegos,Baja,Halo,Halo
Juegos,Baja,Gears,Gears
Juegos,Baja,God,God
Juegos,Baja,War,War
Juegos,Baja,Final,Final
Juegos,Baja,Resident,Resident
Juegos,Baja,Silent,Silent
Juegos,Baja,Street,Street
Juegos,Baja,Mortal,Mortal
Juegos,Baja,Kombat,Kombat
Juegos,Baja,Tekken,Tekken
Juegos,Baja,Smash,Smash
Juegos,Baja,Brawl,Brawl
Juegos,Baja,Pokemon,Pokemon
Juegos,Baja,Digimon,Digimon
Juegos,Baja,YuGiOh,YuGiOh
Juegos,Baja,Magic,Magic
Juegos,Baja,Rol,RPG
Juegos,Baja,Dados,Dice
Juegos,Baja,Cubilete,Cup
Juegos,Baja,Generala,Yahtzee
Juegos,Baja,Casita,House
Juegos,Baja,Muñecas,Dolls
Juegos,Baja,Autitos,Cars
Juegos,Baja,Soldaditos,Soldiers
Juegos,Baja,Bloques,Blocks
Juegos,Baja,Lego,Lego
Juegos,Baja,Plastilina,Playdoh
Juegos,Baja,Dibujo,Drawing
Juegos,Baja,Pintura,Painting
Juegos,Baja,Escondidas,HideSeek
Juegos,Baja,Mancha,Tag
Juegos,Baja,Pilladita,Catch
Juegos,Baja,Congelados,Freeze
Juegos,Baja,Estatua,Statue
Juegos,Baja,Silla,Chairs
Juegos,Baja,Rayuela,Hopscotch
Juegos,Baja,Saltar,Jump
Juegos,Baja,Soga,Rope
Juegos,Baja,Elástico,Elastic
Juegos,Baja,Bolitas,Marbles
Juegos,Baja,Canicas,Marbles
Juegos,Baja,Trompo,Top
Juegos,Baja,Yoyo,Yoyo
Juegos,Baja,Barrilete,Kite
Juegos,Baja,Cometa,Kite
Juegos,Baja,Pelota,Ball
Juegos,Baja,Fútbol,Soccer
Juegos,Baja,Basquet,Basket
Juegos,Baja,Voley,Volley
Juegos,Baja,Tenis,Tennis
Juegos,Baja,Golf,Golf
Juegos,Baja,Rugby,Rugby
Juegos,Baja,Hockey,Hockey
Juegos,Baja,Béisbol,Baseball
Juegos,Baja,Softbol,Softball
Juegos,Baja,Handball,Handball
Juegos,Baja,Juego Extra 97,Game Extra 97
Juegos,Baja,Juego Extra 98,Game Extra 98
Juegos,Baja,Juego Extra 99,Game Extra 99
Juegos,Media,Mover peón,Move pawn
Juegos,Media,Comer reina,Take queen
Juegos,Media,Hacer jaque,Checkmate
Juegos,Media,Gritar truco,Yell Truco
Juegos,Media,Cantar envido,Call Envido
Juegos,Media,Mezclar cartas,Shuffle cards
Juegos,Media,Repartir cartas,Deal cards
Juegos,Media,Tirar dados,Roll dice
Juegos,Media,Mover ficha,Move piece
Juegos,Media,Caer carcel,Go to jail
Juegos,Media,Comprar casa,Buy house
Juegos,Media,Pagar alquiler,Pay rent
Juegos,Media,Armar puzzle,Build puzzle
Juegos,Media,Perder pieza,Lose piece
Juegos,Media,Prender consola,Console on
Juegos,Media,Cargar juego,Load game
Juegos,Media,Guardar partida,Save game
Juegos,Media,Pasar nivel,Pass level
Juegos,Media,Matar jefe,Kill boss
Juegos,Media,Ganar vida,Gain life
Juegos,Media,Perder vida,Lose life
Juegos,Media,Game over,Game over
Juegos,Media,Insertar moneda,Insert coin
Juegos,Media,Soplar cartucho,Blow cartridge
Juegos,Media,Apretá botón,Press button
Juegos,Media,Romper joystick,Break joystick
Juegos,Media,Gritar gol,Yell goal
Juegos,Media,Festejar triunfo,Celebrate win
Juegos,Media,Llorar derrota,Cry loss
Juegos,Media,Hacer trampa,Cheat
Juegos,Media,Ser baneado,Get banned
Juegos,Media,Tener lag,Have lag
Juegos,Media,Cortar internet,Internet cut
Juegos,Media,Jugar online,Play online
Juegos,Media,Usar chat,Use chat
Juegos,Media,Insultar noob,Insult noob
Juegos,Media,Ser pro,Be pro
Juegos,Media,Hacer stream,Stream live
Juegos,Media,Ver tutorial,Watch tutorial
Juegos,Media,Leer guía,Read guide
Juegos,Media,Comprar skin,Buy skin
Juegos,Media,Abrir caja,Open box
Juegos,Media,Ganar premio,Win prize
Juegos,Media,Subir ranking,Rank up
Juegos,Media,Bajar ranking,Rank down
Juegos,Media,Jugar equipo,Team play
Juegos,Media,Traicionar amigo,Betray friend
Juegos,Media,Hacer alianza,Make alliance
Juegos,Media,Construir base,Build base
Juegos,Media,Romper base,Destroy base
Juegos,Media,Plantar bomba,Plant bomb
Juegos,Media,Desactivar bomba,Defuse bomb
Juegos,Media,Rescatar rehén,Rescue hostage
Juegos,Media,Manejar auto,Drive car
Juegos,Media,Chocar auto,Crash car
Juegos,Media,Disparar arma,Shoot gun
Juegos,Media,Recargar bala,Reload ammo
Juegos,Media,Usar poción,Use potion
Juegos,Media,Tirar hechizo,Cast spell
Juegos,Media,Invocar monstruo,Summon monster
Juegos,Media,Curar amigo,Heal friend
Juegos,Media,Revivir amigo,Revive friend
Juegos,Media,Saltar pozo,Jump pit
Juegos,Media,Agarrar moneda,Grab coin
Juegos,Media,Comer hongo,Eat mushroom
Juegos,Media,Crecer grande,Grow big
Juegos,Media,Hacerse chico,Shrink small
Juegos,Media,Correr rápido,Run fast
Juegos,Media,Volar avión,Fly plane
Juegos,Media,Nadar agua,Swim water
Juegos,Media,Escalar muro,Climb wall
Juegos,Media,Abrir cofre,Open chest
Juegos,Media,Encontrar llave,Find key
Juegos,Media,Resolver enigma,Solve puzzle
Juegos,Media,Abrir puerta,Open door
Juegos,Media,Pasar final,Beat game
Juegos,Media,Sacar trofeo,Get trophy
Juegos,Media,Jugar muñecas,Play dolls
Juegos,Media,Peinar muñeca,Comb doll
Juegos,Media,Vestir muñeca,Dress doll
Juegos,Media,Chocar autitos,Crash cars
Juegos,Media,Armar torre,Build tower
Juegos,Media,Tirar torre,Knock tower
Juegos,Media,Amasar plastilina,Knead dough
Juegos,Media,Hacer muñeco,Make figure
Juegos,Media,Pintar dibujo,Paint drawing
Juegos,Media,Jugar mancha,Play tag
Juegos,Media,Correr amigo,Chase friend
Juegos,Media,Tocar base,Touch base
Juegos,Media,Contar hasta 10,Count to 10
Juegos,Media,Buscar escondite,Find hiding
Juegos,Media,Quedarse quieto,Stay still
Juegos,Media,Saltar soga,Jump rope
Juegos,Media,Tirar trompo,Spin top
Juegos,Media,Remontar barrilete,Fly kite
Juegos,Media,Patear pelota,Kick ball
Juegos,Media,Atajar penal,Save penalty
Juegos,Media,Juego Extra L2 97,Game Extra L2 97
Juegos,Media,Juego Extra L2 98,Game Extra L2 98
Juegos,Media,Juego Extra L2 99,Game Extra L2 99
Juegos,Alta,Perder por lag,Losing due to lag
Juegos,Alta,Mamá apaga consola,Mom turns off console
Juegos,Alta,Hermanito borra partida,Brother deletes save
Juegos,Alta,Joystick sin batería,Joystick battery dead
Juegos,Alta,Gato pisa teclado,Cat steps keyboard
Juegos,Alta,Internet se corta,Internet cuts out
Juegos,Alta,Juego se tilda,Game freezes crash
Juegos,Alta,Pantalla azul muerte,Blue screen death
Juegos,Alta,Cartucho no anda,Cartridge fails
Juegos,Alta,Disco rayado error,Scratched disk error
Juegos,Alta,Soplar cartucho mil veces,Blowing cartridge x1000
Juegos,Alta,Cable corto joystick,Short cable controller
Juegos,Alta,Tele blanco y negro,TV black white
Juegos,Alta,Peces mueren Sims,Fish die Sims
Juegos,Alta,Casa quema Sims,House burns Sims
Juegos,Alta,Pileta sin escalera Sims,Pool no ladder Sims
Juegos,Alta,Creeper explota casa,Creeper blows house
Juegos,Alta,Caer lava diamantes,Fall lava diamonds
Juegos,Alta,Perder todo inventario,Lose all inventory
Juegos,Alta,No guardar partida horas,No save hours
Juegos,Alta,Jefe final mata,Final boss kill
Juegos,Alta,Quedar 1 HP,Left with 1 HP
Juegos,Alta,M morir zona,Dying in zone
Juegos,Alta,Teammate troll,Teammate troll
Juegos,Alta,AFK en ranked,AFK in ranked
Juegos,Alta,Insultar en ruso,Insulting in Russian
Juegos,Alta,Banear cuenta permanente,Perma ban account
Juegos,Alta,Hackear cuenta robo,Hacked account stolen
Juegos,Alta,Comprar skin sin querer,Accidental skin buy
Juegos,Alta,Gastar plata mamá,Spending moms money
Juegos,Alta,Tarjeta rechazada juego,Card declined game
Juegos,Alta,Olvidar contraseña,Forgot password
Juegos,Alta,Perder torneo final,Lose final tourney
Juegos,Alta,Quedar segundo lugar,Second place loss
Juegos,Alta,Tirar penal afuera,Miss penalty kick
Juegos,Alta,Gol en contra nabo,Own goal idiot
Juegos,Alta,Romper tele control,Break TV controller
Juegos,Alta,Romper teclado bronca,Smash keyboard rage
Juegos,Alta,Tirar mouse pared,Throw mouse wall
Juegos,Alta,Gritar noche vecinos,Yell night neighbors
Juegos,Alta,Vecino llama policía,Neighbor calls cops
Juegos,Alta,Dormir clase sueño,Sleep class sleepy
Juegos,Alta,Ojos rojos monitor,Red eyes monitor
Juegos,Alta,Dedo acalambrado click,Cramped finger click
Juegos,Alta,Muñeca túnel carpiano,Wrist carpel tunnel
Juegos,Alta,Silla gamer rompe,Gamer chair break
Juegos,Alta,Auriculares solo uno,Headphones one side
Juegos,Alta,Microfono acopla feo,Mic bad feedback
Juegos,Alta,Lag 999ms,Lag 999ms
Juegos,Alta,FPS bajos 10,Low FPS 10
Juegos,Alta,Placa video quema,GPU burns out
Juegos,Alta,PC explota humo,PC explodes smoke
Juegos,Alta,Consola luces rojas,Red ring death
Juegos,Alta,Perder pieza puzzle alfombra,Lose puzzle piece rug
Juegos,Alta,Perro come pieza,Dog eats piece
Juegos,Alta,Carta marcada trampa,Marked card cheat
Juegos,Alta,Esconder as manga,Ace in sleeve
Juegos,Alta,Falta envido mentira,Fake Envido lie
Juegos,Alta,Cantar mal truco,Bad Truco call
Juegos,Alta,Mesa coja dominó,Wobbly domino table
Juegos,Alta,Dados caen piso,Dice fall floor
Juegos,Alta,Perder dados sillón,Lose dice couch
Juegos,Alta,Ficha monopoly perdida,Monopoly piece lost
Juegos,Alta,Pelea familiar monopoly,Family fight Monopoly
Juegos,Alta,Tirar tablero bronca,Flip board rage
Juegos,Alta,Robar banco monopoly,Steal bank Monopoly
Juegos,Alta,Hacer trampa cartas,Cheating cards
Juegos,Alta,Estatua mueve pierde,Statue moves loses
Juegos,Alta,Escondida nadie busca,Hide seek no seek
Juegos,Alta,Quedar atrapado escondite,Stuck hiding spot
Juegos,Alta,Mancha nadie toca,Tag no touch
Juegos,Alta,Saltar soga tropezar,Jump rope trip
Juegos,Alta,Elástico rompe pierna,Elastic leg snap
Juegos,Alta,Bolita traga niño,Marble swallow kid
Juegos,Alta,Trompo rompe vidrio,Top breaks glass
Juegos,Alta,Barrilete cable luz,Kite power line
Juegos,Alta,Pelota casa vecino,Ball neighbors house
Juegos,Alta,Vecino pincha pelota,Neighbor pops ball
Juegos,Alta,Perro muerde pelota,Dog bites ball
Juegos,Alta,Vidrio roto pelotazo,Glass broken ball
Juegos,Alta,Golpear amigo raqueta,Hit friend racket
Juegos,Alta,Caerse patines diente,Fall skates tooth
Juegos,Alta,Bici sin frenos,Bike no brakes
Juegos,Alta,Skate rompe hueso,Skate bone break
Juegos,Alta,Raspar rodilla asfalto,Scrape knee asphalt
Juegos,Alta,Llorar perder juego,Cry losing game
Juegos,Alta,No saber perder,Sore loser
Juegos,Alta,Ser mal perdedor,Bad loser
Juegos,Alta,Ser mal ganador,Bad winner
Juegos,Alta,Burlarse perdedor,Mocking loser
Juegos,Alta,Llorar desconsolado,Crying hysterical
Juegos,Alta,Romper amistad juego,End friendship game
Juegos,Alta,Juego mesa aburrido,Boring board game
Juegos,Alta,Instrucciones confusas,Confusing rules
Juegos,Alta,Juego Extra L3 94,Game Extra L3 94
Juegos,Alta,Juego Extra L3 95,Game Extra L3 95
Juegos,Alta,Juego Extra L3 96,Game Extra L3 96
Juegos,Alta,Juego Extra L3 97,Game Extra L3 97
Juegos,Alta,Juego Extra L3 98,Game Extra L3 98
Juegos,Alta,Juego Extra L3 99,Game Extra L3 99
